time,timestamp,frontend_recommendationservice,checkoutservice_emailservice,frontend_cartservice,cartservice_redis-cart,frontend_checkoutservice,frontend_currencyservice,checkoutservice_cartservice,productcatalogservice_mysql,gateway_nats,checkoutservice_shippingservice,frontend_shippingservice,checkoutservice_productcatalogservice,frontend_adservice,checkoutservice_currencyservice,checkoutservice_paymentservice,adservice_mysql,frontend_productcatalogservice,recommendationservice_productcatalogservice
2022-08-14 21:40:49.240020221 +0000 UTC m=+71101.471821574,1660513249,0.021383928571428575,0.0075,0.006439393939393939,0.7132000000000001,0.3333333333333333,0.04921875,0.006,13.0016,0.0228,0.0032222222222222222,0.003461538461538461,0.003999999999999999,0.019951923076923075,0.005,0.0035,6.888,0.005396995708154507,0.009391891891891893
2022-08-14 21:41:49.005375851 +0000 UTC m=+71161.237177204,1660513309,0.022259615384615388,0.006875,0.004566666666666667,0.6445333333333333,0.25,0.012222222222222214,0.005,12.152133333333333,0.0213,0.0038571428571428567,0.003363636363636364,0.005833333333333334,0.02040816326530612,0.05416666666666666,0.0035,7.224,0.004646302250803858,0.008913043478260869
2022-08-14 21:42:49.178696882 +0000 UTC m=+71221.410498239,1660513369,0.022023809523809522,0.0075,0.0059375,0.7303999999999999,0.175,0.007995283018867925,0.0065625,15.44,0.0228,0.003444444444444444,0.0035600000000000002,0.004555555555555556,0.019310344827586208,0.003999999999999999,0.004333333333333333,7.224,0.004100961538461539,0.008977272727272726
2022-08-14 21:43:49.060364521 +0000 UTC m=+71281.292165880,1660513429,0.022613636363636364,0.0075,0.0065,0.5496,0.25,0.00831439393939394,0.006818181818181819,15.015600000000001,0.021866666666666666,0.0041111111111111105,0.003444444444444444,0.004555555555555556,0.02,0.004538461538461538,0.0045,7.476,0.004592982456140351,0.01
2022-08-14 21:44:48.883856025 +0000 UTC m=+71341.115657379,1660513488,0.021477272727272727,0.0045,0.004611940298507463,0.6720666666666667,0.25,0.007137404580152671,0.0041111111111111105,14.672133333333333,0.019600000000000003,0.0041111111111111105,0.003642857142857143,0.00475,0.0203125,0.005,0.003,6.72,0.0048975903614457824,0.008349056603773585
2022-08-14 21:45:49.232259543 +0000 UTC m=+71401.464060898,1660513549,0.021527777777777778,0.00625,0.004476923076923077,0.5997333333333333,0.075,0.009270833333333332,0.007,14.196666666666665,0.0228,0.004,0.004125,0.0055,0.019910714285714285,0.003666666666666667,0.004,7.56,0.00476551724137931,0.008936170212765958
2022-08-14 21:46:49.314200389 +0000 UTC m=+71461.546001743,1660513609,0.021785714285714283,0.0075,0.006283783783783784,0.6643333333333333,0.175,0.0094,0.004200000000000001,13.848933333333333,0.0212,0.003,0.0036086956521739133,0.003999999999999999,0.019310344827586208,0.00625,0.003,7.14,0.004709779179810725,0.009407894736842106
2022-08-14 21:47:49.006481464 +0000 UTC m=+71521.238282833,1660513669,0.019625,0.006875,0.006623376623376623,0.5781333333333333,0.5,0.027403846153846147,0.004666666666666666,14.5884,0.021866666666666666,0.0038571428571428567,0.0036315789473684214,0.0036666666666666666,0.02109375,0.004636363636363636,0.003,7.308,0.00448172757475083,0.008101851851851851
2022-08-14 21:48:49.049988647 +0000 UTC m=+71581.281790010,1660513729,0.021904761904761903,0.00625,0.004220779220779221,0.7822,0.205,0.009136363636363637,0.005714285714285714,15.605333333333334,0.019600000000000003,0.003181818181818182,0.0033333333333333335,0.004666666666666666,0.01986111111111111,0.00875,0.0034000000000000002,7.476,0.004603305785123967,0.009634146341463413
2022-08-14 21:49:49.089844655 +0000 UTC m=+71641.321646016,1660513789,0.019738805970149254,0.00625,0.004619047619047619,0.6572,0.175,0.009946808510638299,0.0034000000000000002,15.114266666666666,0.0228,0.0034000000000000002,0.0033333333333333335,0.00625,0.0190234375,0.06071428571428571,0.0034000000000000002,7.98,0.0041189189189189184,0.008137254901960784
2022-08-14 21:50:48.912329018 +0000 UTC m=+71701.144130399,1660513848,0.021383928571428575,0.0075,0.006147540983606557,0.5846666666666667,0.25,0.008143564356435644,0.005,14.066799999999999,0.0228,0.0032857142857142855,0.003636363636363637,0.004333333333333333,0.019852941176470587,0.05625,0.0036666666666666666,7.56,0.0044235294117647055,0.00875
2022-08-14 21:51:48.945667238 +0000 UTC m=+71761.177468620,1660513908,0.020204918032786887,0.01,0.005833333333333333,0.6345333333333333,0.2125,0.007475728155339806,0.007291666666666667,15.8204,0.0214,0.003181818181818182,0.003272727272727273,0.005,0.019558823529411764,0.05,0.004,6.804,0.004310144927536232,0.00858695652173913
2022-08-14 21:52:49.227907459 +0000 UTC m=+71821.459708813,1660513969,0.02347222222222222,0.004,0.004297297297297296,0.6651333333333334,0.2125,0.007702702702702702,0.004,15.088,0.0228,0.003,0.00325,0.0035,0.01986842105263158,0.06944444444444445,0.004,7.896,0.004664705882352941,0.009277777777777779
2022-08-14 21:53:48.966106322 +0000 UTC m=+71881.197907684,1660514028,0.022692307692307692,0.003,0.004171428571428571,0.579,0.1,0.01507352941176471,0.003,13.448666666666666,0.0228,0.003,0.003666666666666667,0.003,0.019568965517241382,0.005,0.003,7.644,0.004312320916905444,0.008804347826086956
2022-08-14 21:54:49.283009569 +0000 UTC m=+71941.514810930,1660514089,0.020657894736842104,0.006875,0.006171875,0.5987333333333333,0.25,0.009743589743589744,0.0038571428571428567,14.604,0.0228,0.004333333333333333,0.004,0.005,0.019951923076923075,0.059375,0.003,7.728,0.004839160839160839,0.008783783783783783
2022-08-14 21:55:49.199754032 +0000 UTC m=+72001.431555396,1660514149,0.021315789473684208,0.005833333333333333,0.006194029850746269,0.6540666666666667,0.225,0.013308823529411764,0.005833333333333333,14.740266666666667,0.0228,0.004333333333333333,0.0037368421052631578,0.0045,0.020047169811320754,0.0642857142857143,0.0035,7.728,0.005095338983050848,0.009166666666666668
2022-08-14 21:56:49.086997894 +0000 UTC m=+72061.318799256,1660514209,0.020772727272727273,0.004200000000000001,0.004633333333333333,0.6170666666666668,0.4375,0.025,0.004,16.043200000000002,0.0212,0.003461538461538461,0.003444444444444444,0.0038000000000000004,0.019583333333333335,0.005,0.0036666666666666666,8.064,0.0049619771863117865,0.008666666666666666
2022-08-14 21:57:48.996018027 +0000 UTC m=+72121.227819387,1660514268,0.021863636363636363,0.0036666666666666666,0.0045625,0.6777333333333333,0.3125,0.013068181818181807,0.003,15.965866666666667,0.0228,0.003909090909090909,0.0037,0.004076923076923077,0.02102040816326531,0.005625,0.0036666666666666666,7.056,0.0043370786516853934,0.00846590909090909
2022-08-14 21:58:49.126491949 +0000 UTC m=+72181.358293303,1660514329,0.019807692307692307,0.00625,0.006781609195402299,0.6872,0.175,0.007675,0.007,14.128533333333333,0.0228,0.0034000000000000002,0.003909090909090909,0.00625,0.0209375,0.003999999999999999,0.003,7.476,0.004445333333333334,0.00825
2022-08-14 21:59:49.053478966 +0000 UTC m=+72241.285280327,1660514389,0.02193181818181818,0.0075,0.006705882352941177,0.8037333333333333,0.1,0.008078358208955222,0.006,15.664266666666666,0.0228,0.0032857142857142855,0.003387096774193548,0.00625,0.02076086956521739,0.0038571428571428567,0.003,6.048,0.004827298050139275,0.010909090909090908
2022-08-14 22:00:49.135287843 +0000 UTC m=+72301.367089203,1660514449,0.020694444444444442,0.005,0.004015384615384615,0.5088,0.175,0.009009433962264151,0.003461538461538461,13.798533333333333,0.0228,0.0031333333333333335,0.003533333333333333,0.0036666666666666666,0.019409090909090907,0.008333333333333333,0.005,7.308,0.004552238805970149,0.008546511627906976
2022-08-14 22:01:49.191281446 +0000 UTC m=+72361.423082821,1660514509,0.021065573770491803,0.005,0.004333333333333334,0.6696666666666666,0.5,0.03023255813953488,0.006,15.750133333333332,0.0228,0.0036666666666666666,0.004142857142857143,0.003909090909090909,0.02089622641509434,0.01,0.0036666666666666666,8.316,0.004472779369627507,0.008979591836734694
2022-08-14 22:02:49.272144458 +0000 UTC m=+72421.503945810,1660514569,0.022222222222222223,0.0075,0.00623134328358209,0.5438,0.25,0.008935185185185185,0.005,15.0788,0.0228,0.0034000000000000002,0.003941176470588235,0.005833333333333333,0.020294117647058827,0.005,0.00625,7.56,0.004926910299003322,0.009571428571428571
2022-08-14 22:03:49.04065851 +0000 UTC m=+72481.272459892,1660514629,0.020972222222222222,0.0071428571428571435,0.006447368421052632,0.6674666666666667,0.2,0.023392857142857135,0.006923076923076923,15.413066666666667,0.019600000000000003,0.0036666666666666666,0.003947368421052632,0.003947368421052632,0.02033333333333333,0.0046,0.0032857142857142855,6.468,0.004419354838709678,0.008597560975609757
2022-08-14 22:04:48.999043775 +0000 UTC m=+72541.230845136,1660514688,0.020919117647058824,0.005,0.004253333333333333,0.7466666666666666,0.25,0.008661616161616162,0.004333333333333333,15.743733333333333,0.019600000000000003,0.005,0.0035454545454545456,0.004714285714285714,0.02141304347826087,0.0075,0.004333333333333333,8.064,0.0042802056555269925,0.008954545454545453
2022-08-14 22:05:49.035842459 +0000 UTC m=+72601.267643813,1660514749,0.022600000000000002,0.005,0.005884615384615385,0.684,0.25,0.0095,0.003181818181818182,14.934,0.0228,0.003181818181818182,0.0033478260869565213,0.0031666666666666666,0.020673076923076922,0.0075,0.004,7.98,0.004369318181818182,0.009256756756756756
2022-08-14 22:06:48.93085004 +0000 UTC m=+72661.162651404,1660514808,0.022,0.0065,0.006699999999999999,0.6252000000000001,0.25,0.007554347826086956,0.0065,15.068133333333334,0.0228,0.0035454545454545456,0.004333333333333334,0.005833333333333333,0.02442307692307692,0.00423076923076923,0.0045,7.476,0.0048543046357615895,0.009019607843137255
2022-08-14 22:07:49.028855048 +0000 UTC m=+72721.260656410,1660514869,0.02125,0.004,0.003911392405063291,0.6265333333333333,0.1,0.007672413793103449,0.004,15.061733333333333,0.021266666666666666,0.003,0.0037777777777777783,0.0036666666666666666,0.020694444444444442,0.0038000000000000004,0.003,8.064,0.004233243967828418,0.00872340425531915
2022-08-14 22:08:49.061648408 +0000 UTC m=+72781.293449761,1660514929,0.02125,0.00625,0.004169230769230769,0.5398666666666667,0.375,0.009534883720930231,0.00625,12.447333333333335,0.021266666666666666,0.0034000000000000002,0.0037777777777777783,0.00625,0.021,0.0035,0.00625,7.308,0.005245327102803739,0.009047619047619047
2022-08-14 22:09:49.015775337 +0000 UTC m=+72841.247576697,1660514989,0.02088235294117647,0.01,0.0065769230769230766,0.4956666666666667,,0.009144736842105265,0.0075,12.8256,0.0228,0.003,0.003636363636363637,0.0036666666666666666,0.01973404255319149,0.003,0.005,6.216,0.004105590062111801,0.008513513513513513
2022-08-14 22:10:49.056927972 +0000 UTC m=+72901.288729326,1660515049,0.019915254237288134,0.0075,0.006161971830985916,0.7440666666666668,0.6666666666666666,0.03849999999999999,0.005,15.173866666666667,0.0212,0.0032857142857142855,0.0032142857142857142,0.0041111111111111105,0.019149999999999997,0.06,0.006666666666666666,7.224,0.004188630490956072,0.008238636363636363
2022-08-14 22:11:49.037049918 +0000 UTC m=+72961.268851282,1660515109,0.02161764705882353,0.005833333333333333,0.0051,0.5916,0.225,0.008922413793103448,0.005,14.520266666666666,0.0228,0.004333333333333333,0.004142857142857143,0.006666666666666666,0.019375,0.00625,0.003,7.896,0.005287081339712919,0.00875
2022-08-14 22:12:49.102406939 +0000 UTC m=+73021.334208294,1660515169,0.022058823529411766,0.0075,0.0042238805970149255,0.5564666666666667,0.25,0.019000000000000003,0.003,12.213866666666666,0.019600000000000003,0.003,0.0035263157894736847,0.005,0.02102040816326531,0.0625,0.0075,7.812,0.004063583815028903,0.0091875
2022-08-14 22:13:49.066930127 +0000 UTC m=+73081.298731494,1660515229,0.02044642857142857,0.006875,0.0062109375,0.4703333333333333,0.2125,0.008559999999999998,0.006666666666666666,15.943866666666667,0.019600000000000003,0.0038571428571428567,0.0036666666666666666,0.004714285714285714,0.01969827586206897,0.0042727272727272735,0.005833333333333333,8.736,0.004225,0.008333333333333331
2022-08-14 22:14:49.050091593 +0000 UTC m=+73141.281892946,1660515289,0.023953488372093025,0.0075,0.0069915254237288135,0.5434666666666667,0.175,0.0096218487394958,0.005,14.146266666666666,0.021381818181818182,0.003,0.003999999999999999,0.0375,0.0192578125,0.003,0.003,7.56,0.005252100840336135,0.009375
2022-08-14 22:15:49.035254374 +0000 UTC m=+73201.267055748,1660515349,0.023170731707317073,0.003,0.005170454545454546,0.5946,0.5,0.04857142857142856,0.005,12.834133333333334,0.0228,0.006666666666666666,0.004200000000000001,0.00625,0.02015625,0.09166666666666666,0.005,7.308,0.005744186046511627,0.0095
2022-08-14 22:16:48.976922081 +0000 UTC m=+73261.208723445,1660515408,0.021045454545454548,0.003,0.004064935064935065,0.7322000000000001,0.175,0.008574766355140187,0.0032222222222222222,18.032400000000003,0.019600000000000003,0.0035,0.0035714285714285718,0.0033076923076923075,0.020047169811320757,0.004636363636363636,0.004333333333333333,8.4,0.004417366946778712,0.0088125
2022-08-14 22:17:49.082233435 +0000 UTC m=+73321.314034789,1660515469,0.020081967213114754,0.0075,0.006883116883116883,0.5967333333333333,0.15,0.009888392857142858,0.005,12.238,0.0228,0.003,0.0039000000000000003,0.00625,0.019336734693877554,0.0036666666666666666,0.003,7.98,0.0046802721088435376,0.008365384615384617
2022-08-14 22:18:49.111777774 +0000 UTC m=+73381.343579168,1660515529,0.022,0.0075,0.0062109375,0.5652,0.25,0.009626168224299065,0.005,14.031333333333334,0.0228,0.005,0.0038000000000000004,0.005,0.01916666666666667,0.0046,0.004,6.3,0.005011520737327188,0.009144736842105265
2022-08-14 22:19:49.020384839 +0000 UTC m=+73441.252186219,1660515589,0.020714285714285716,0.0035,0.004354838709677419,0.5137999999999999,0.1,0.009575471698113208,0.0038571428571428567,15.567733333333333,0.0228,0.0038571428571428567,0.003333333333333333,0.006071428571428571,0.019241071428571427,0.0075,0.003,7.308,0.00412463768115942,0.0084375
2022-08-14 22:20:48.981415625 +0000 UTC m=+73501.213216979,1660515648,0.02305,0.006875,0.006492537313432836,0.6594666666666666,0.25,0.008368644067796608,0.0061111111111111106,18.285733333333333,0.0228,0.0038000000000000004,0.00325,0.0042727272727272735,0.02027777777777778,0.004333333333333334,0.0038000000000000004,8.064,0.004047619047619047,0.009146341463414634
2022-08-14 22:21:49.140525282 +0000 UTC m=+73561.372326635,1660515709,0.02175,0.0075,0.006378205128205128,0.6742,0.19,0.00698,0.00625,16.249733333333335,0.0228,0.003666666666666667,0.00375,0.006388888888888888,0.020042372881355932,0.003941176470588235,0.0034000000000000002,8.652,0.00453168044077135,0.009011627906976745
2022-08-14 22:22:49.112012341 +0000 UTC m=+73621.343813695,1660515769,0.02271186440677966,0.00625,0.004139240506329115,0.7130666666666667,0.15625,0.008140000000000001,0.005,15.699733333333334,0.019600000000000003,0.003181818181818182,0.0035714285714285713,0.0075,0.01902542372881356,0.006666666666666666,0.007,7.812,0.004359375,0.009802631578947368
2022-08-14 22:23:49.245699726 +0000 UTC m=+73681.477501080,1660515829,0.022391304347826085,0.005,0.0039117647058823524,0.5976,0.35,0.024062500000000004,0.006666666666666666,12.5836,0.0228,0.003,0.004636363636363636,0.0036666666666666666,0.019051724137931034,0.01,0.003,7.14,0.004395973154362416,0.009117647058823529
2022-08-14 22:24:49.04055072 +0000 UTC m=+73741.272352095,1660515889,0.02028225806451613,0.008,0.005625,0.6789333333333333,0.40625,0.00846,0.004428571428571428,15.718933333333332,0.0212,0.0034000000000000002,0.0033076923076923075,0.003823529411764706,0.02076086956521739,0.05,0.00625,6.972,0.0039854368932038834,0.008444444444444445
2022-08-14 22:25:48.99481767 +0000 UTC m=+73801.226619024,1660515948,0.019659090909090907,0.0075,0.005974576271186441,0.5534,0.175,0.007614503816793894,0.0075,14.6104,0.0213,0.003,0.0033157894736842108,0.003,0.019375,0.0075,0.003,7.728,0.004195335276967929,0.007932692307692307
2022-08-14 22:26:48.990060597 +0000 UTC m=+73861.221861949,1660516008,0.021508620689655176,0.00625,0.004470588235294118,0.6744,0.2,0.00947265625,0.005,13.267733333333334,0.0213,0.0034000000000000002,0.0033478260869565213,0.005,0.02024038461538461,0.06249999999999999,0.004,7.98,0.004696594427244582,0.0095
2022-08-14 22:27:49.010282082 +0000 UTC m=+73921.242083467,1660516069,0.021557377049180333,0.005,0.004963636363636364,0.6264666666666667,0.2,0.008142201834862386,0.005,14.090933333333332,0.0212,0.0036666666666666666,0.004375,0.003999999999999999,0.01981818181818182,0.003888888888888889,0.0036666666666666666,7.224,0.004164490861618799,0.0091875
2022-08-14 22:28:49.018583675 +0000 UTC m=+73981.250385029,1660516129,0.0236875,0.0075,0.005916666666666667,0.6432,0.3125,0.04943181818181819,0.007,15.349866666666667,0.0212,0.003,0.0033000000000000004,0.005833333333333333,0.0184375,0.00875,0.0036666666666666666,7.644,0.003812324929971989,0.008881578947368421
2022-08-14 22:29:49.220436087 +0000 UTC m=+74041.452237441,1660516189,0.02073529411764706,0.0375,0.006388888888888888,0.5700666666666667,0.175,0.00846638655462185,0.0075,12.893733333333333,0.0228,0.005,0.004200000000000001,0.0075,0.019705882352941177,0.01,0.0075,7.644,0.005348837209302325,0.008522727272727274
2022-08-14 22:30:49.080390433 +0000 UTC m=+74101.312191787,1660516249,0.019807692307692307,0.003,0.004573770491803278,0.6611333333333334,0.29166666666666663,0.015624999999999997,0.003,13.606933333333332,0.0228,0.003,0.00324,0.006666666666666666,0.01858870967741935,0.004,0.003,6.804,0.004142857142857143,0.0074056603773584905
2022-08-14 22:31:49.11029016 +0000 UTC m=+74161.342091519,1660516309,0.021125,0.0075,0.00464179104477612,0.6973333333333334,0.21249999999999997,0.00816546762589928,0.005,15.242,0.02096,0.004,0.003521739130434782,0.00625,0.019533898305084747,0.004,0.00625,7.644,0.004356321839080459,0.009042553191489361
2022-08-14 22:32:49.350627755 +0000 UTC m=+74221.582429118,1660516369,0.02225,0.01,0.006027397260273973,0.6954,0.1,0.007168141592920353,0.006666666666666666,14.398933333333332,0.021733333333333334,0.005,0.0033448275862068963,0.005,0.0185,0.0625,0.005,7.224,0.004198979591836734,0.00875
